fips	lat	lon	Am_Ind	Asian	Black_Hisp	White_Hisp	Black_non_Hisp	White_non_Hisp	Tot Active M.D.s Non-Fed & Fed	3-Yr Homicides&Legal Interventn	Births	Poor mental health days Value	Adult smoking Value	Adult obesity Value	Food environment index Value	Physical inactivity Value	Excessive drinking Value	Uninsured Value	Some college Value	Unemployment Value	Income inequality Value	Severe housing problems Value	Population living in a rural area Value	Food insecurity Value	Health care costs Value	Median household income Value	density	Female life expectancy, 2010 (years)
29113	39.058568	-90.957771	0.00386327920377	0.00246638728828	0.000152785053257	0.0148638030382	0.0188580408591	0.948838833595	0.000240090797975	4.3652872359e-05	0.0153003317618	3.7	0.21	0.332	7.4	0.303	0.169	0.149	0.518	0.065	3.973	0.134	0.748	0.148	11603.0	53804.0	83.9	78.5
29111	40.084559	-91.728803	0.00243640970666	0.00360588636585	9.74563882663e-05	0.00682194717864	0.0266055939967	0.954195497515	9.74563882663e-05	0.0	0.0117922229802	3.8	0.207	0.361	6.1	0.348	0.156	0.169	0.518	0.052	4.098	0.116	1.0	0.151	8799.0	41891.0	20.2	79.4
29117	39.778587	-93.548201	0.00413483776018	0.00315368981709	0.00105122993903	0.00602705165043	0.0248090265611	0.955778260565	0.000420491975611	0.0	0.0123344312846	3.8	0.196	0.283	7.3	0.293	0.148	0.161	0.444	0.05	4.129	0.119	0.366	0.158	10753.0	47937.0	28.5	79.4
29115	39.86444	-93.108019	0.00444243656351	0.00180709283939	0.0	0.00820721331225	0.00768014456743	0.973270085084	0.000376477674874	0.0	0.0103907838265	3.9	0.209	0.298	6.6	0.297	0.143	0.165	0.48	0.08	4.31	0.102	0.665	0.156	10573.0	37597.0	20.7	79.4
51033	38.030319	-77.352348	0.00782713684999	0.00478787626462	0.00220658645239	0.0176110579125	0.309671510055	0.648195178817	0.000208168533245	4.16337066489e-05	0.0147799658604	3.3	0.188	0.297	8.3	0.219	0.155	0.157	0.525	0.061	3.877	0.153	0.784	0.125	8358.0	56099.0	54.1	79.5
27039	44.020706	-92.869353	0.00206664944459	0.00609661586153	0.000258331180573	0.0312580728494	0.00289330922242	0.951847067941	0.000723327305606	0.0	0.0160681994317	2.6	0.152	0.288	9.3	0.183	0.231	0.076	0.699	0.041	3.486	0.092	0.518	0.076	6985.0	68777.0	45.7	82.0
51031	37.210151	-79.095428	0.00216655382532	0.00721539800754	0.00116065383499	0.00785375761679	0.152471225457	0.82023406519	0.000193442305832	1.93442305832e-05	0.011741947964	3.5	0.192	0.326	7.8	0.291	0.154	0.151	0.577	0.053	4.399	0.119	0.611	0.121	8545.0	46663.0	108.8	80.3
08003	37.568442	-105.788041	0.0300901378579	0.0115323435843	0.00642895015907	0.40243902439	0.00828472958643	0.524125132556	0.00198833510074	0.000132555673383	0.0174973488865	3.7	0.166	0.228	7.7	0.189	0.17	0.191	0.58	0.071	5.659	0.203	0.369	0.141	6370.0	38140.0	21.4	80.4
51036	37.361048	-77.054171	0.0678370786517	0.00182584269663	0.000983146067416	0.00393258426966	0.48595505618	0.438623595506	0.000140449438202	0.000140449438202	0.0108146067416	3.5	0.192	0.364	8.0	0.299	0.131	0.204	0.423	0.058	4.582	0.135	1.0	0.142	7554.0	49768.0	39.7	78.6
19107	41.331182	-92.167721	0.00106420716566	0.00301525363604	8.86839304718e-05	0.00523235189784	0.000886839304718	0.987850301525	8.86839304718e-05	0.0	0.0123270663356	2.9	0.17	0.288	7.5	0.299	0.186	0.109	0.666	0.046	4.048	0.116	1.0	0.124	9396.0	48316.0	18.1	82.3
55103	43.376199	-90.435693	0.00260402538925	0.00325503173656	0.000596755818369	0.00808332881246	0.00217002115771	0.977757283134	0.00124776216568	0.0	0.0122063690121	3.5	0.159	0.328	7.8	0.19	0.222	0.12	0.559	0.051	4.169	0.147	0.721	0.114	7304.0	44026.0	30.7	81.6
55101	42.754075	-87.414676	0.00426390920139	0.00852266875399	0.0033215234721	0.0842637032154	0.105737738686	0.779723772839	0.00163758831648	2.05985951758e-05	0.0129410674192	3.5	0.165	0.318	7.5	0.233	0.235	0.111	0.616	0.068	4.341	0.152	0.123	0.128	9717.0	54782.0	587.7	80.8
55107	45.472734	-91.136745	0.0049757758282	0.00399371480948	6.54707345816e-05	0.00726725153856	0.00661254419275	0.97341888176	0.000654707345816	0.0	0.00955872724892	3.7	0.182	0.316	7.1	0.284	0.211	0.129	0.48	0.071	3.905	0.157	0.766	0.14	8411.0	39999.0	16.2	80.7
55105	42.669931	-89.075119	0.00322658965447	0.00970532610918	0.00155259660601	0.047938816193	0.044028572889	0.879740850542	0.00189761807401	1.91678593335e-05	0.0125868942956	3.8	0.18	0.337	7.4	0.238	0.234	0.126	0.586	0.062	3.994	0.155	0.204	0.125	8545.0	51237.0	223.3	80.7
19193	42.39322	-96.053296	0.0202108366549	0.0246428675337	0.00207539301543	0.0989787902592	0.0202981195388	0.815774926537	0.0016486766945	3.87923928118e-05	0.0156430324013	3.1	0.198	0.337	7.2	0.267	0.2	0.131	0.588	0.045	4.176	0.141	0.175	0.122	8636.0	45641.0	117.1	80.1
55109	45.028959	-92.447284	0.00348403933332	0.00922799607205	0.000107615114543	0.0104924736679	0.00445257536421	0.96450046409	0.000928180362932	1.34518893179e-05	0.0161019115135	3.0	0.146	0.284	8.9	0.225	0.258	0.07	0.763	0.045	3.527	0.128	0.532	0.09	8120.0	75920.0	116.8	82.4
55069	45.338319	-89.742082	0.00489482735812	0.00456409577987	0.000231512104776	0.00886360629713	0.00479560788464	0.973111522688	0.000959121576928	3.30731578251e-05	0.00988887418971	3.4	0.159	0.315	7.9	0.234	0.24	0.1	0.558	0.065	4.015	0.129	0.54	0.125	8473.0	48881.0	32.7	81.7
48055	29.840422	-97.631097	0.00720587429448	0.00564414488465	0.00591813250041	0.421776535701	0.075538385665	0.475204120774	0.000493177708368	2.7398761576e-05	0.0164392569456	3.4	0.166	0.284	6.9	0.269	0.163	0.255	0.456	0.051	4.156	0.18	0.423	0.156	11516.0	47227.0	69.8	79.6
04012	33.727625	-114.038793	0.131520755855	0.00467383656649	0.001507689215	0.201025228666	0.00809126545381	0.641220223138	0.000603075685999	5.02563071665e-05	0.0111066438838	4.0	0.16	0.315	5.3	0.303	0.13	0.274	0.386	0.08	3.826	0.178	0.563	0.175	8489.0	32533.0	4.6	82.2
02122	60.366373	-152.321973	0.0764113802533	0.0109574695033	0.000407268778	0.0234082578593	0.00543025037333	0.850590539728	0.00137695634467	3.87875026666e-05	0.010938075752	2.9	0.195	0.28	7.7	0.237	0.237	0.232	0.611	0.078	4.454	0.207	0.793	0.13	7355.0	62532.0	3.4	80.1
47025	36.501557	-83.660723	0.00253856668619	0.00423094447699	3.25457267461e-05	0.00654169107596	0.00842934322723	0.96999283994	0.000683460261668	6.50914534922e-05	0.0119442817158	4.9	0.244	0.344	6.3	0.346	0.116	0.165	0.397	0.087	5.089	0.128	0.716	0.18	10955.0	33640.0	74.1	77.5
47023	35.416639	-88.605505	0.0023457807646	0.00297977556584	0.000570595321118	0.0119825017435	0.0935142331833	0.882330564889	0.000190198440373	6.33994801243e-05	0.0119825017435	4.6	0.224	0.324	6.9	0.294	0.123	0.157	0.539	0.07	5.308	0.135	0.652	0.167	10256.0	40980.0	60.0	79.6
47021	36.25518	-87.100816	0.00478544383677	0.0033129995793	0.000473285654186	0.0158813630627	0.0191417753471	0.949463609592	0.000499579301641	5.25872949095e-05	0.0129627681952	4.5	0.219	0.328	8.3	0.347	0.13	0.145	0.541	0.055	3.634	0.121	0.83	0.125	10552.0	51475.0	129.3	77.4
47029	35.916198	-83.119223	0.00409516943043	0.00268204758472	5.7678442682e-05	0.0111319394376	0.020129776496	0.953222782985	0.000547945205479	8.65176640231e-05	0.0115356885364	5.1	0.265	0.337	6.0	0.396	0.105	0.171	0.371	0.091	5.521	0.162	0.675	0.187	10188.0	30860.0	82.1	77.9
19195	43.373491	-93.248533	0.0	0.00194426441996	0.000129617627997	0.0177576150356	0.00349967595593	0.971872974725	0.000388852883992	0.0	0.00790667530784	3.0	0.167	0.337	8.4	0.31	0.189	0.094	0.701	0.047	4.02	0.094	1.0	0.117	8093.0	50286.0	19.0	82.1
51590	36.583334	-79.408071	0.00196243341744	0.00778503806258	0.00243686787	0.0152250328869	0.449957947855	0.518254943823	0.00336417157275	0.000107826011947	0.0121412089452	4.0	0.222	0.35	5.7	0.295	0.118	0.15	0.629	0.087	4.924	0.193	0.045	0.216	8598.0	33646.0	1002.8	77.1
17037	41.894612	-88.768991	0.00258630618933	0.0248159743673	0.00126697590652	0.0761442048941	0.0481660261981	0.836225040051	0.000858611771358	2.09417505209e-05	0.0122404531795	3.6	0.168	0.274	6.7	0.221	0.23	0.13	0.738	0.066	5.064	0.219	0.203	0.146	9233.0	56536.0	166.6	80.7
19179	41.031263	-92.409482	0.00346388066372	0.00723504106375	0.00270964858372	0.0572098999944	0.0104754455556	0.911643108554	0.00187161293927	0.0	0.0130174870104	3.4	0.209	0.329	6.9	0.315	0.183	0.123	0.51	0.057	4.666	0.132	0.305	0.138	8906.0	42414.0	82.5	79.0
39169	40.829661	-81.887194	0.00145275892126	0.00743988659676	0.00031696558282	0.00817947295667	0.0153376123687	0.959824612378	0.00122383933367	2.64137985684e-05	0.0140785546369	3.9	0.186	0.273	7.6	0.258	0.184	0.147	0.489	0.046	3.935	0.132	0.51	0.138	8987.0	50106.0	206.4	80.0
17039	40.181499	-88.901853	0.0016268000241	0.00319334819546	0.000241007410978	0.0159064891245	0.00765198529855	0.965656443936	0.000783274085678	0.0	0.0101223112611	3.4	0.151	0.32	8.2	0.263	0.208	0.104	0.586	0.066	4.269	0.085	0.488	0.129	9487.0	55193.0	41.7	79.7
19173	40.737949	-94.697108	0.000448497533264	0.00418597697713	0.0	0.0388697862162	0.000298998355509	0.954103752429	0.0	0.0	0.0109134399761	3.1	0.174	0.301	8.3	0.24	0.182	0.139	0.613	0.038	3.872	0.133	1.0	0.115	9015.0	46501.0	11.9	80.8
55037	45.849646	-88.400322	0.00397456279809	0.00298092209857	0.0	0.00476947535771	0.00298092209857	0.982710651828	0.000397456279809	0.0	0.00675675675676	3.3	0.156	0.339	6.2	0.254	0.211	0.14	0.619	0.075	3.516	0.16	1.0	0.118	7579.0	44562.0	9.1	80.4
51041	37.378434	-77.585847	0.0037501104533	0.0275373332155	0.00322700362287	0.0370734293541	0.201671821154	0.71398427145	0.00281346646638	4.94830785544e-05	0.0131589643899	2.9	0.167	0.267	8.4	0.199	0.161	0.125	0.692	0.051	3.668	0.121	0.059	0.096	9120.0	72972.0	747.1	81.6
39161	40.85552	-84.585775	0.000922257138953	0.00252766771417	0.000307419046318	0.0164981554857	0.0088809946714	0.965876485859	0.000819784123514	0.0	0.0132873343353	3.9	0.19	0.367	7.7	0.334	0.169	0.126	0.56	0.048	3.625	0.084	0.507	0.136	9296.0	49565.0	70.3	81.4
19177	40.754117	-91.952943	0.00181582360571	0.00311284046693	0.0	0.00817120622568	0.000259403372244	0.980415045396	0.000259403372244	0.0	0.0114137483787	3.0	0.175	0.322	4.7	0.3	0.181	0.137	0.578	0.047	3.495	0.138	1.0	0.128	8206.0	42555.0	15.6	80.7
39167	39.450684	-81.490653	0.00231714527702	0.00455438899276	0.000175783434808	0.00516164085846	0.0100675967208	0.970020934209	0.00131038560493	1.59803122553e-05	0.0104990651517	4.2	0.207	0.332	7.6	0.339	0.166	0.14	0.574	0.062	4.649	0.117	0.566	0.148	9826.0	45048.0	97.8	79.7
19175	41.02855	-94.245091	0.00175102142917	0.0033352789127	0.000583673809722	0.0111731843575	0.00275160510298	0.977737013258	0.000583673809722	0.0	0.0135912615692	3.0	0.18	0.371	7.6	0.273	0.192	0.103	0.627	0.049	4.069	0.161	0.392	0.134	7976.0	44905.0	29.6	81.2
39165	39.425652	-84.169906	0.00155857055305	0.0236215896363	0.000623428221222	0.0125319639046	0.031636340582	0.921347661616	0.00213973245419	1.58498700311e-05	0.0147562289989	3.7	0.161	0.286	8.1	0.237	0.188	0.091	0.734	0.048	3.791	0.114	0.173	0.116	10432.0	72973.0	530.0	80.5
22027	32.827585	-92.991125	0.00139639366159	0.000728553214741	0.0037034788416	0.00473559589582	0.482120089855	0.505737356566	0.000728553214741	6.07127678951e-05	0.0106854471495	4.2	0.243	0.38	6.2	0.321	0.153	0.202	0.38	0.076	5.395	0.148	0.824	0.205	11856.0	35385.0	22.8	76.8
22025	31.666517	-91.846703	0.00169379881434	0.00141149901195	0.00197609861673	0.00818669426931	0.274489507857	0.708854803802	0.00028229980239	0.00018819986826	0.0143031899878	4.1	0.237	0.37	6.7	0.333	0.174	0.234	0.342	0.081	5.686	0.083	1.0	0.167	12929.0	34116.0	14.7	76.1
22023	29.871989	-93.165437	0.00371862410908	0.00464828013635	0.000103295114141	0.0283028612747	0.0429707674827	0.919326515856	0.000206590228282	0.0	0.00960644561512	3.7	0.199	0.347	8.3	0.282	0.201	0.191	0.579	0.048	4.09	0.079	1.0	0.081	9479.0	59300.0	5.3	78.4
22021	32.101244	-92.11418	0.00452154655347	0.00166097628495	0.00055365876165	0.0140260219618	0.177539909569	0.800036910584	0.000645935221925	9.2276460275e-05	0.013103257359	4.1	0.231	0.365	7.5	0.348	0.172	0.207	0.304	0.076	6.173	0.143	1.0	0.147	14477.0	36350.0	19.1	76.1
47083	36.285777	-87.705605	0.000875875875876	0.00125125125125	0.00025025025025	0.0177677677678	0.0342842842843	0.93968968969	0.000500500500501	0.000125125125125	0.0157657657658	4.8	0.234	0.351	7.1	0.358	0.112	0.172	0.454	0.099	4.11	0.133	1.0	0.177	9786.0	39753.0	42.1	79.0
22029	31.469805	-91.626314	0.00177448793348	0.00268708172784	0.00471506793754	0.0111032244981	0.377306834314	0.599574122896	0.00101399310485	0.000152098965727	0.0139931048469	4.5	0.266	0.387	5.1	0.369	0.152	0.225	0.379	0.087	5.44	0.124	0.335	0.22	12252.0	31835.0	29.9	76.7
06007	39.665959	-121.601919	0.0186084294354	0.0405366064385	0.00124901393637	0.107250854588	0.0140772322602	0.786686262725	0.00200030051463	4.22598700274e-05	0.010982870666	4.2	0.15	0.252	6.4	0.176	0.199	0.171	0.67	0.087	5.115	0.237	0.189	0.184	8491.0	42302.0	134.4	79.1
06005	38.44355	-120.653856	0.0168882310965	0.0136374448291	0.000449295662975	0.0881676665698	0.040198747258	0.823849670957	0.00140074530222	0.0	0.00713587229432	3.5	0.126	0.266	7.4	0.171	0.187	0.161	0.545	0.083	4.552	0.218	0.604	0.154	7372.0	54610.0	64.1	80.0
06001	37.648081	-121.913304	0.00711362769587	0.237169941625	0.00637147952049	0.185318522438	0.134627053363	0.386295684202	0.00296927987576	9.00198249767e-05	0.0144203513522	3.3	0.106	0.2	7.6	0.147	0.163	0.144	0.717	0.059	5.427	0.251	0.004	0.153	8560.0	76996.0	2043.6	83.1
06009	38.187844	-120.555115	0.0163259975184	0.0116023422364	0.000391823940443	0.0769716363003	0.00933847058055	0.86144670106	0.000957791854416	2.17679966913e-05	0.00729227889157	3.5	0.116	0.253	7.6	0.174	0.182	0.162	0.61	0.081	4.681	0.21	0.754	0.152	7297.0	53321.0	44.7	81.6
51620	36.684014	-76.941396	0.0015346476213	0.00755518828946	0.00271514579152	0.00602054066816	0.550584346594	0.429937433597	0.00330539487664	0.0	0.0172352732853	4.0	0.232	0.343	3.9	0.279	0.115	0.147	0.598	0.079	4.536	0.271	0.033	0.226	9106.0	38583.0	1045.8	79.3
02016	51.959447	178.338813	0.188274459035	0.263732199001	0.00129461808766	0.112076937303	0.0343998520436	0.373959681894	0.000554836323285	0.0	0.00813759940817	2.5	0.18	0.362	6.8	0.239	0.188	0.28	0.523	0.049	3.835	0.217	1.0	0.164	5018.0	68387.0	1.3	80.1
16011	43.216357	-112.399206	0.0684411526444	0.00643444045828	0.00094896424025	0.128966554797	0.00159703737993	0.783798171508	0.000601782201134	2.31454692744e-05	0.0190487212128	3.8	0.176	0.35	7.4	0.255	0.148	0.222	0.597	0.045	4.025	0.148	0.56	0.133	8603.0	47292.0	21.8	80.9
39017	39.439915	-84.565397	0.0020891043398	0.0184527931671	0.000732917820868	0.0181094182825	0.0622605032318	0.886256348107	0.00129847645429	2.88550323176e-05	0.0138388734995	4.0	0.195	0.301	7.3	0.251	0.179	0.123	0.623	0.054	4.477	0.157	0.093	0.146	10655.0	58558.0	788.2	79.3
16013	43.394482	-113.95529	0.00459650286689	0.00985641851869	0.00336445055205	0.136757806947	0.000852959294887	0.835331469459	0.00326967729707	4.73866274937e-05	0.0131734824433	3.3	0.142	0.192	7.9	0.136	0.173	0.245	0.69	0.045	4.169	0.189	0.328	0.116	6607.0	63490.0	8.1	83.0
39015	38.931377	-83.866772	0.00194398607563	0.00189877709713	0.00029385836027	0.00305160604896	0.00971993037817	0.977892809512	0.000632925699044	2.26044892516e-05	0.0127489319379	4.1	0.209	0.373	7.4	0.35	0.168	0.143	0.425	0.072	4.11	0.125	0.766	0.152	10412.0	46484.0	91.5	78.2
16015	43.987275	-115.71511	0.00896495517522	0.00353164900842	0.00013583265417	0.0328715023092	0.00095082857919	0.939282803586	0.00013583265417	0.0	0.00787829394186	3.5	0.159	0.236	4.4	0.246	0.139	0.209	0.654	0.06	5.664	0.178	1.0	0.162	6925.0	50874.0	3.7	80.5
27159	46.586784	-94.988331	0.00580754245387	0.00205836947732	0.000147026391237	0.00882158347423	0.00543997647578	0.975887671837	0.000735131956186	0.0	0.0126442696464	3.0	0.17	0.281	6.4	0.21	0.188	0.111	0.625	0.061	4.67	0.161	0.67	0.128	7890.0	41909.0	25.8	81.8
16017	48.312512	-116.59694	0.00963081861958	0.00278390850722	0.000125401284109	0.0144211476726	0.00183085874799	0.955783507223	0.00155497592295	2.50802568218e-05	0.0101073434992	3.5	0.166	0.256	6.7	0.222	0.167	0.208	0.581	0.071	4.916	0.221	0.724	0.173	7146.0	45193.0	23.6	80.7
39011	40.561309	-84.224018	0.00172568068516	0.00541139375346	8.52187992671e-05	0.00651923814393	0.00287613447527	0.974562188419	0.00117175848992	0.0	0.0134006561848	3.9	0.195	0.344	8.3	0.287	0.178	0.1	0.652	0.043	3.613	0.102	0.391	0.124	9482.0	52650.0	114.5	80.4
16019	43.395171	-111.621878	0.00731710037589	0.00788596031365	0.00166196334757	0.0759372246328	0.00471819124848	0.890767737834	0.00208581977179	3.346234928e-05	0.019162772021	3.4	0.137	0.307	7.5	0.199	0.153	0.181	0.634	0.042	4.024	0.124	0.13	0.134	9074.0	51440.0	55.9	80.7
27157	44.289693	-92.23334	0.00351114112086	0.00621201890614	9.00292595093e-05	0.0169705154175	0.00265586315553	0.968534773801	0.00130542426289	4.50146297547e-05	0.0126941255908	2.7	0.141	0.303	8.9	0.189	0.209	0.085	0.628	0.039	3.697	0.11	0.645	0.086	7158.0	58752.0	41.4	82.9
27151	45.27545	-95.690398	0.0055758843004	0.0268339431957	0.0013939710751	0.025178602544	0.03415229134	0.899982575362	0.00069698553755	0.0	0.00845094964279	2.8	0.16	0.28	7.3	0.276	0.205	0.088	0.661	0.048	4.159	0.094	0.674	0.103	8227.0	51032.0	13.2	82.3
27153	46.066569	-94.900576	0.00604536049012	0.00454416358989	0.0	0.0285227411044	0.00166348845701	0.953016594312	0.000811457783909	4.05728891954e-05	0.0105489511908	2.9	0.165	0.292	7.5	0.262	0.2	0.142	0.584	0.046	4.168	0.161	0.784	0.102	7865.0	43287.0	26.3	82.8
19083	42.389955	-93.241081	0.00143250688705	0.0036914600551	0.00115702479339	0.0274931129477	0.00677685950413	0.956749311295	0.000550964187328	0.0	0.0125619834711	2.8	0.154	0.328	8.1	0.275	0.188	0.097	0.658	0.045	4.045	0.071	0.711	0.117	8928.0	53277.0	30.8	81.2
21129	37.605383	-83.718497	0.00295402003596	0.00141279219111	0.000256871307475	0.00372463395839	0.0389160030825	0.948497302851	0.00051374261495	0.000128435653737	0.0124582584125	4.6	0.274	0.295	6.4	0.368	0.113	0.183	0.374	0.097	5.826	0.177	1.0	0.215	11263.0	25473.0	37.8	76.7
21127	38.074459	-82.738305	0.00305333998006	0.000685443668993	6.23130608175e-05	0.00398803589232	0.0021186440678	0.986353439681	0.000872382851446	0.000124626121635	0.0135219341974	4.4	0.251	0.414	6.5	0.359	0.112	0.181	0.449	0.096	5.65	0.107	0.771	0.182	10912.0	32835.0	38.2	77.0
21125	37.113268	-84.119395	0.00398264068723	0.00403621881307	0.000142875002232	0.00642937510046	0.0075009376172	0.96863893701	0.00132159377065	7.14375011162e-05	0.013376672084	4.4	0.24	0.347	6.9	0.312	0.118	0.184	0.451	0.076	4.631	0.12	0.568	0.168	10150.0	34678.0	135.6	77.2
21123	37.545518	-85.697209	0.00163144234334	0.00155728587319	0.000222469410456	0.0103819058213	0.0315906562848	0.947052280311	0.000296625880608	0.0	0.00978865406007	4.2	0.233	0.305	7.9	0.3	0.117	0.195	0.437	0.065	4.417	0.132	0.76	0.144	10111.0	40312.0	54.3	79.0
19081	43.075411	-93.743697	0.000932124396238	0.00593170070333	0.000338954325905	0.0311837979832	0.000677908651809	0.957884925006	0.000508431488857	0.0	0.00974493686976	2.8	0.153	0.326	8.2	0.261	0.198	0.095	0.643	0.034	3.324	0.094	0.7	0.109	8633.0	57682.0	19.9	81.7
21121	36.887476	-83.85563	0.00256956630735	0.00159814489847	3.13361744798e-05	0.00623589872148	0.0104036099273	0.971202055653	0.000470042617197	3.13361744798e-05	0.017109551266	4.9	0.285	0.367	6.1	0.341	0.104	0.198	0.359	0.1	4.873	0.184	0.629	0.215	10798.0	26048.0	82.5	76.3
06093	41.587986	-122.533287	0.0362656211713	0.0130315653472	0.00109153282395	0.0779889064623	0.0132988795081	0.829899088904	0.00171526586621	4.45523601613e-05	0.0111603662204	4.1	0.152	0.229	5.8	0.195	0.162	0.203	0.624	0.113	4.671	0.246	0.658	0.205	6637.0	38641.0	7.2	79.2
19087	40.985864	-91.54427	0.00306051930102	0.0214729983217	0.000542995359858	0.0131306150657	0.0172771250864	0.937604896831	0.000937901076118	0.0	0.0131306150657	3.0	0.173	0.332	6.9	0.279	0.196	0.096	0.631	0.046	4.176	0.137	0.571	0.138	7040.0	50347.0	46.4	81.7
21179	37.803188	-85.465955	0.00123743998416	0.00730089590655	0.000569222392714	0.00980052467455	0.05390288571	0.921175073009	0.000915705588279	2.47487996832e-05	0.0151215166064	4.1	0.233	0.324	7.3	0.297	0.122	0.164	0.501	0.061	4.318	0.141	0.569	0.152	10002.0	54540.0	104.0	78.9
13005	31.563327	-82.387859	0.00164569215876	0.00580832526621	0.0027105517909	0.0350435624395	0.158857696031	0.789545014521	0.00135527589545	9.68054211036e-05	0.0167473378509	4.0	0.182	0.314	7.2	0.28	0.151	0.254	0.405	0.07	5.729	0.108	0.693	0.166	12048.0	34201.0	42.9	77.2
12039	30.579169	-84.612783	0.00277615112673	0.00305810397554	0.00433773613551	0.0699459951851	0.564794933524	0.352267551565	0.000780792504392	0.000108443403388	0.0157026048105	4.5	0.219	0.381	5.6	0.323	0.157	0.226	0.368	0.08	5.49	0.21	0.654	0.225	8778.0	35849.0	89.8	77.5
42031	41.198238	-79.420404	0.000851105220923	0.00367191109598	0.000121586460132	0.00440142985677	0.00872990783746	0.978673734893	0.000510663132554	2.43172920264e-05	0.00860832137733	4.2	0.203	0.33	7.6	0.262	0.184	0.121	0.544	0.062	4.668	0.135	0.766	0.149	10002.0	43202.0	66.6	80.4
46065	44.392258	-99.985846	0.102599260761	0.00703469655419	5.96160724931e-05	0.0140693931084	0.00256349111721	0.860498390366	0.00155001788482	0.0	0.0122212948611	2.5	0.152	0.294	7.9	0.219	0.197	0.11	0.684	0.026	3.982	0.081	0.253	0.112	6538.0	58340.0	23.0	81.5
19085	41.688584	-95.827149	0.00227545667151	0.00290752796915	0.0	0.0108716263194	0.000884899816699	0.977877504583	0.000379242778585	0.0	0.00941786233487	2.9	0.171	0.32	8.1	0.283	0.209	0.094	0.698	0.041	3.954	0.116	0.811	0.112	9164.0	52824.0	21.4	79.8
46067	43.33671	-97.749383	0.00716892596455	0.00104275286757	0.0	0.00547445255474	0.000782064650678	0.984619395203	0.000912408759124	0.0	0.00808133472367	2.5	0.14	0.315	7.2	0.314	0.163	0.136	0.631	0.029	4.484	0.075	1.0	0.111	7156.0	48879.0	9.0	82.2
42035	41.245301	-77.649141	0.000987035159793	0.00520194205837	0.000240089633463	0.00693592274449	0.00792295790428	0.974577175479	0.000853652030091	2.66766259404e-05	0.0114709491544	4.0	0.213	0.315	7.3	0.254	0.18	0.137	0.505	0.072	4.524	0.142	0.457	0.147	8831.0	44224.0	44.2	80.0
